i1	1/d(V(G))
3.424001000000130e-003	6.034970e-002
3.425001000000130e-003	6.034970e-002
3.426001000000130e-003	6.034970e-002
3.427001000000130e-003	6.034970e-002
3.428001000000131e-003	6.045844e-002
3.429001000000131e-003	6.045844e-002
3.430001000000131e-003	6.034970e-002
3.431001000000131e-003	6.045844e-002
3.432001000000131e-003	6.045844e-002
3.433001000000131e-003	6.045844e-002
3.434001000000131e-003	6.045844e-002
3.435001000000131e-003	6.045844e-002
3.436001000000132e-003	6.056757e-002
3.437001000000132e-003	6.056757e-002
3.438001000000132e-003	6.056757e-002
3.439001000000132e-003	6.045844e-002
3.440001000000132e-003	6.045844e-002
3.441001000000132e-003	6.056757e-002
3.442001000000132e-003	6.067709e-002
3.443001000000133e-003	6.067709e-002
3.444001000000133e-003	6.056757e-002
3.445001000000133e-003	6.056757e-002
3.446001000000133e-003	6.067709e-002
3.447001000000133e-003	6.067709e-002
3.448001000000133e-003	6.056757e-002
3.449001000000133e-003	6.067709e-002
3.450001000000133e-003	6.078701e-002
3.451001000000134e-003	6.067709e-002
3.452001000000134e-003	6.067709e-002
3.453001000000134e-003	6.078701e-002
3.454001000000134e-003	6.078701e-002
3.455001000000134e-003	6.067709e-002
3.456001000000134e-003	6.067709e-002
3.457001000000134e-003	6.078701e-002
3.458001000000135e-003	6.078701e-002
3.459001000000135e-003	6.089734e-002
3.460001000000135e-003	6.089734e-002
3.461001000000135e-003	6.078701e-002
3.462001000000135e-003	6.078701e-002
3.463001000000135e-003	6.089734e-002
3.464001000000135e-003	6.089734e-002
3.465001000000135e-003	6.089734e-002
3.466001000000136e-003	6.089734e-002
3.467001000000136e-003	6.089734e-002
3.468001000000136e-003	6.089734e-002
3.469001000000136e-003	6.089734e-002
3.470001000000136e-003	6.100806e-002
3.471001000000136e-003	6.100806e-002
3.472001000000136e-003	6.100806e-002
3.473001000000137e-003	6.100806e-002
3.474001000000137e-003	6.100806e-002
3.475001000000137e-003	6.100806e-002
3.476001000000137e-003	6.100806e-002
3.477001000000137e-003	6.100806e-002
3.478001000000137e-003	6.111918e-002
3.479001000000137e-003	6.111918e-002
3.480001000000137e-003	6.100806e-002
3.481001000000138e-003	6.111918e-002
3.482001000000138e-003	6.111918e-002
3.483001000000138e-003	6.111918e-002
3.484001000000138e-003	6.111918e-002
3.485001000000138e-003	6.111918e-002
3.486001000000138e-003	6.123072e-002
3.487001000000138e-003	6.123072e-002
3.488001000000139e-003	6.123072e-002
3.489001000000139e-003	6.111918e-002
3.490001000000139e-003	6.111918e-002
3.491001000000139e-003	6.123072e-002
3.492001000000139e-003	6.134265e-002
3.493001000000139e-003	6.134265e-002
3.494001000000139e-003	6.123072e-002
3.495001000000139e-003	6.123072e-002
3.496001000000140e-003	6.134265e-002
3.497001000000140e-003	6.134265e-002
3.498001000000140e-003	6.123072e-002
3.499001000000140e-003	6.134265e-002
3.500001000000140e-003	6.145500e-002
3.501001000000140e-003	6.134265e-002
3.502001000000140e-003	6.134265e-002
3.503001000000141e-003	6.145500e-002
3.504001000000141e-003	6.134265e-002
3.505001000000141e-003	6.134265e-002
3.506001000000141e-003	6.145500e-002
3.507001000000141e-003	6.145500e-002
3.508001000000141e-003	6.145500e-002
3.509001000000141e-003	6.145500e-002
3.510001000000141e-003	6.156777e-002
3.511001000000142e-003	6.156777e-002
3.512001000000142e-003	6.145500e-002
3.513001000000142e-003	6.145500e-002
3.514001000000142e-003	6.156777e-002
3.515001000000142e-003	6.156777e-002
3.516001000000142e-003	6.156777e-002
3.517001000000142e-003	6.156777e-002
3.518001000000142e-003	6.156777e-002
3.519001000000143e-003	6.168094e-002
3.520001000000143e-003	6.156777e-002
3.521001000000143e-003	6.156777e-002
3.522001000000143e-003	6.168094e-002
3.523001000000143e-003	6.168094e-002
3.524001000000143e-003	6.168094e-002
3.525001000000143e-003	6.168094e-002
3.526001000000144e-003	6.168094e-002
3.527001000000144e-003	6.168094e-002
3.528001000000144e-003	6.179453e-002
3.529001000000144e-003	6.179453e-002
3.530001000000144e-003	6.168094e-002
3.531001000000144e-003	6.179453e-002
3.532001000000144e-003	6.179453e-002
3.533001000000144e-003	6.179453e-002
3.534001000000145e-003	6.179453e-002
3.535001000000145e-003	6.179453e-002
3.536001000000145e-003	6.179453e-002
3.537001000000145e-003	6.179453e-002
3.538001000000145e-003	6.190855e-002
3.539001000000145e-003	6.190855e-002
3.540001000000145e-003	6.190855e-002
3.541001000000146e-003	6.190855e-002
3.542001000000146e-003	6.190855e-002
3.543001000000146e-003	6.190855e-002
3.544001000000146e-003	6.190855e-002
3.545001000000146e-003	6.190855e-002
3.546001000000146e-003	6.190855e-002
3.547001000000146e-003	6.202298e-002
3.548001000000146e-003	6.202298e-002
3.549001000000147e-003	6.202298e-002
3.550001000000147e-003	6.202298e-002
3.551001000000147e-003	6.202298e-002
3.552001000000147e-003	6.202298e-002
3.553001000000147e-003	6.202298e-002
3.554001000000147e-003	6.213784e-002
3.555001000000147e-003	6.202298e-002
3.556001000000148e-003	6.202298e-002
3.557001000000148e-003	6.213784e-002
3.558001000000148e-003	6.213784e-002
3.559001000000148e-003	6.213784e-002
3.560001000000148e-003	6.213784e-002
3.561001000000148e-003	6.213784e-002
3.562001000000148e-003	6.213784e-002
3.563001000000148e-003	6.225312e-002
3.564001000000149e-003	6.225312e-002
3.565001000000149e-003	6.213784e-002
3.566001000000149e-003	6.225312e-002
3.567001000000149e-003	6.225312e-002
3.568001000000149e-003	6.225312e-002
3.569001000000149e-003	6.225312e-002
3.570001000000149e-003	6.225312e-002
3.571001000000150e-003	6.225312e-002
3.572001000000150e-003	6.225312e-002
3.573001000000150e-003	6.236883e-002
3.574001000000150e-003	6.236883e-002
3.575001000000150e-003	6.236883e-002
3.576001000000150e-003	6.236883e-002
3.577001000000150e-003	6.236883e-002
3.578001000000150e-003	6.236883e-002
3.579001000000151e-003	6.236883e-002
3.580001000000151e-003	6.236883e-002
3.581001000000151e-003	6.236883e-002
3.582001000000151e-003	6.248498e-002
3.583001000000151e-003	6.248498e-002
3.584001000000151e-003	6.236883e-002
3.585001000000151e-003	6.248498e-002
3.586001000000152e-003	6.248498e-002
3.587001000000152e-003	6.248498e-002
3.588001000000152e-003	6.260155e-002
3.589001000000152e-003	6.248498e-002
3.590001000000152e-003	6.248498e-002
3.591001000000152e-003	6.260155e-002
3.592001000000152e-003	6.260155e-002
3.593001000000152e-003	6.260155e-002
3.594001000000153e-003	6.260155e-002
3.595001000000153e-003	6.260155e-002
3.596001000000153e-003	6.260155e-002
3.597001000000153e-003	6.260155e-002
3.598001000000153e-003	6.260155e-002
3.599001000000153e-003	6.260155e-002
3.600001000000153e-003	6.271856e-002
3.601001000000154e-003	6.271856e-002
3.602001000000154e-003	6.271856e-002
3.603001000000154e-003	6.271856e-002
3.604001000000154e-003	6.271856e-002
3.605001000000154e-003	6.271856e-002
3.606001000000154e-003	6.271856e-002
3.607001000000154e-003	6.283601e-002
3.608001000000154e-003	6.271856e-002
3.609001000000155e-003	6.271856e-002
3.610001000000155e-003	6.283601e-002
3.611001000000155e-003	6.283601e-002
3.612001000000155e-003	6.283601e-002
3.613001000000155e-003	6.283601e-002
3.614001000000155e-003	6.283601e-002
3.615001000000155e-003	6.283601e-002
3.616001000000156e-003	6.283601e-002
3.617001000000156e-003	6.295391e-002
3.618001000000156e-003	6.295391e-002
3.619001000000156e-003	6.283601e-002
3.620001000000156e-003	6.295391e-002
3.621001000000156e-003	6.295391e-002
3.622001000000156e-003	6.295391e-002
3.623001000000156e-003	6.295391e-002
3.624001000000157e-003	6.295391e-002
3.625001000000157e-003	6.307224e-002
3.626001000000157e-003	6.295391e-002
3.627001000000157e-003	6.295391e-002
3.628001000000157e-003	6.307224e-002
3.629001000000157e-003	6.307224e-002
3.630001000000157e-003	6.307224e-002
3.631001000000157e-003	6.307224e-002
3.632001000000158e-003	6.307224e-002
3.633001000000158e-003	6.307224e-002
3.634001000000158e-003	6.319102e-002
3.635001000000158e-003	6.319102e-002
3.636001000000158e-003	6.307224e-002
3.637001000000158e-003	6.307224e-002
3.638001000000158e-003	6.319102e-002
3.639001000000159e-003	6.319102e-002
3.640001000000159e-003	6.319102e-002
3.641001000000159e-003	6.319102e-002
3.642001000000159e-003	6.319102e-002
3.643001000000159e-003	6.331025e-002
3.644001000000159e-003	6.319102e-002
3.645001000000159e-003	6.319102e-002
3.646001000000159e-003	6.331025e-002
3.647001000000160e-003	6.331025e-002
3.648001000000160e-003	6.331025e-002
3.649001000000160e-003	6.331025e-002
3.650001000000160e-003	6.331025e-002
3.651001000000160e-003	6.331025e-002
3.652001000000160e-003	6.331025e-002
3.653001000000160e-003	6.342993e-002
3.654001000000161e-003	6.342993e-002
3.655001000000161e-003	6.331025e-002
3.656001000000161e-003	6.342993e-002
3.657001000000161e-003	6.342993e-002
3.658001000000161e-003	6.342993e-002
3.659001000000161e-003	6.342993e-002
3.660001000000161e-003	6.342993e-002
3.661001000000161e-003	6.342993e-002
3.662001000000162e-003	6.342993e-002
3.663001000000162e-003	6.355006e-002
3.664001000000162e-003	6.355006e-002
3.665001000000162e-003	6.355006e-002
3.666001000000162e-003	6.355006e-002
3.667001000000162e-003	6.355006e-002
3.668001000000162e-003	6.355006e-002
3.669001000000163e-003	6.355006e-002
3.670001000000163e-003	6.355006e-002
3.671001000000163e-003	6.355006e-002
3.672001000000163e-003	6.355006e-002
3.673001000000163e-003	6.367065e-002
3.674001000000163e-003	6.367065e-002
3.675001000000163e-003	6.355006e-002
3.676001000000163e-003	6.367065e-002
3.677001000000164e-003	6.367065e-002
3.678001000000164e-003	6.367065e-002
3.679001000000164e-003	6.379170e-002
3.680001000000164e-003	6.367065e-002
3.681001000000164e-003	6.367065e-002
3.682001000000164e-003	6.379170e-002
3.683001000000164e-003	6.379170e-002
3.684001000000165e-003	6.379170e-002
3.685001000000165e-003	6.367065e-002
3.686001000000165e-003	6.367065e-002
3.687001000000165e-003	6.391320e-002
3.688001000000165e-003	6.391320e-002
3.689001000000165e-003	6.379170e-002
3.690001000000165e-003	6.379170e-002
3.691001000000165e-003	6.379170e-002
3.692001000000166e-003	6.391320e-002
3.693001000000166e-003	6.391320e-002
3.694001000000166e-003	6.379170e-002
3.695001000000166e-003	6.391320e-002
3.696001000000166e-003	6.391320e-002
3.697001000000166e-003	6.391320e-002
3.698001000000166e-003	6.403518e-002
3.699001000000167e-003	6.391320e-002
3.700001000000167e-003	6.391320e-002
3.701001000000167e-003	6.403518e-002
3.702001000000167e-003	6.403518e-002
3.703001000000167e-003	6.403518e-002
3.704001000000167e-003	6.403518e-002
3.705001000000167e-003	6.403518e-002
3.706001000000167e-003	6.403518e-002
3.707001000000168e-003	6.403518e-002
3.708001000000168e-003	6.403518e-002
3.709001000000168e-003	6.403518e-002
3.710001000000168e-003	6.403518e-002
3.711001000000168e-003	6.415761e-002
3.712001000000168e-003	6.415761e-002
3.713001000000168e-003	6.415761e-002
3.714001000000169e-003	6.415761e-002
3.715001000000169e-003	6.415761e-002
3.716001000000169e-003	6.415761e-002
3.717001000000169e-003	6.415761e-002
3.718001000000169e-003	6.428052e-002
3.719001000000169e-003	6.415761e-002
3.720001000000169e-003	6.415761e-002
3.721001000000169e-003	6.428052e-002
3.722001000000170e-003	6.428052e-002
3.723001000000170e-003	6.428052e-002
3.724001000000170e-003	6.428052e-002
3.725001000000170e-003	6.428052e-002
3.726001000000170e-003	6.428052e-002
3.727001000000170e-003	6.428052e-002
3.728001000000170e-003	6.428052e-002
3.729001000000171e-003	6.440390e-002
3.730001000000171e-003	6.440390e-002
3.731001000000171e-003	6.428052e-002
3.732001000000171e-003	6.440390e-002
3.733001000000171e-003	6.440390e-002
3.734001000000171e-003	6.440390e-002
3.735001000000171e-003	6.440390e-002
3.736001000000171e-003	6.440390e-002
3.737001000000172e-003	6.452775e-002
3.738001000000172e-003	6.440390e-002
3.739001000000172e-003	6.440390e-002
3.740001000000172e-003	6.452775e-002
3.741001000000172e-003	6.452775e-002
3.742001000000172e-003	6.452775e-002
3.743001000000172e-003	6.452775e-002
3.744001000000172e-003	6.452775e-002
3.745001000000173e-003	6.452775e-002
3.746001000000173e-003	6.452775e-002
3.747001000000173e-003	6.452775e-002
3.748001000000173e-003	6.465208e-002
3.749001000000173e-003	6.465208e-002
3.750001000000173e-003	6.452775e-002
3.751001000000173e-003	6.465208e-002
3.752001000000174e-003	6.465208e-002
3.753001000000174e-003	6.465208e-002
3.754001000000174e-003	6.465208e-002
3.755001000000174e-003	6.465208e-002
3.756001000000174e-003	6.477690e-002
3.757001000000174e-003	6.465208e-002
3.758001000000174e-003	6.465208e-002
3.759001000000174e-003	6.477690e-002
3.760001000000175e-003	6.477690e-002
3.761001000000175e-003	6.477690e-002
3.762001000000175e-003	6.477690e-002
3.763001000000175e-003	6.477690e-002
3.764001000000175e-003	6.477690e-002
3.765001000000175e-003	6.477690e-002
3.766001000000175e-003	6.477690e-002
3.767001000000176e-003	6.477690e-002
3.768001000000176e-003	6.490219e-002
3.769001000000176e-003	6.490219e-002
3.770001000000176e-003	6.477690e-002
3.771001000000176e-003	6.490219e-002
3.772001000000176e-003	6.490219e-002
3.773001000000176e-003	6.490219e-002
3.774001000000176e-003	6.490219e-002
3.775001000000177e-003	6.490219e-002
3.776001000000177e-003	6.502797e-002
3.777001000000177e-003	6.490219e-002
3.778001000000177e-003	6.490219e-002
3.779001000000177e-003	6.502797e-002
3.780001000000177e-003	6.502797e-002
3.781001000000177e-003	6.502797e-002
3.782001000000178e-003	6.502797e-002
3.783001000000178e-003	6.502797e-002
3.784001000000178e-003	6.502797e-002
3.785001000000178e-003	6.502797e-002
3.786001000000178e-003	6.502797e-002
3.787001000000178e-003	6.502797e-002
3.788001000000178e-003	6.515424e-002
3.789001000000178e-003	6.515424e-002
3.790001000000179e-003	6.515424e-002
3.791001000000179e-003	6.515424e-002
3.792001000000179e-003	6.502797e-002
3.793001000000179e-003	6.515424e-002
3.794001000000179e-003	6.528100e-002
3.795001000000179e-003	6.515424e-002
3.796001000000179e-003	6.515424e-002
3.797001000000180e-003	6.528100e-002
3.798001000000180e-003	6.528100e-002
3.799001000000180e-003	6.515424e-002
3.800001000000180e-003	6.515424e-002
3.801001000000180e-003	6.528100e-002
3.802001000000180e-003	6.528100e-002
3.803001000000180e-003	6.528100e-002
3.804001000000180e-003	6.528100e-002
3.805001000000181e-003	6.528100e-002
3.806001000000181e-003	6.540825e-002
3.807001000000181e-003	6.540825e-002
3.808001000000181e-003	6.528100e-002
3.809001000000181e-003	6.540825e-002
3.810001000000181e-003	6.540825e-002
3.811001000000181e-003	6.528100e-002
3.812001000000182e-003	6.540825e-002
3.813001000000182e-003	6.540825e-002
3.814001000000182e-003	6.540825e-002
3.815001000000182e-003	6.553600e-002
3.816001000000182e-003	6.540825e-002
3.817001000000182e-003	6.540825e-002
3.818001000000182e-003	6.553600e-002
3.819001000000182e-003	6.553600e-002
3.820001000000183e-003	6.553600e-002
3.821001000000183e-003	6.553600e-002
3.822001000000183e-003	6.553600e-002
3.823001000000183e-003	6.553600e-002
3.824001000000183e-003	6.553600e-002
3.825001000000183e-003	6.553600e-002
3.826001000000183e-003	6.553600e-002
3.827001000000184e-003	6.553600e-002
3.828001000000184e-003	6.566425e-002
3.829001000000184e-003	6.566425e-002
3.830001000000184e-003	6.553600e-002
3.831001000000184e-003	6.566425e-002
3.832001000000184e-003	6.566425e-002
3.833001000000184e-003	6.566425e-002
3.834001000000184e-003	6.566425e-002
3.835001000000185e-003	6.566425e-002
3.836001000000185e-003	6.579300e-002
3.837001000000185e-003	6.579300e-002
3.838001000000185e-003	6.566425e-002
3.839001000000185e-003	6.566425e-002
3.840001000000185e-003	6.579300e-002
3.841001000000185e-003	6.579300e-002
3.842001000000186e-003	6.579300e-002
3.843001000000186e-003	6.579300e-002
3.844001000000186e-003	6.579300e-002
3.845001000000186e-003	6.579300e-002
3.846001000000186e-003	6.579300e-002
3.847001000000186e-003	6.592226e-002
3.848001000000186e-003	6.592226e-002
3.849001000000186e-003	6.579300e-002
3.850001000000187e-003	6.592226e-002
3.851001000000187e-003	6.592226e-002
3.852001000000187e-003	6.592226e-002
3.853001000000187e-003	6.592226e-002
3.854001000000187e-003	6.592226e-002
3.855001000000187e-003	6.592226e-002
3.856001000000187e-003	6.592226e-002
3.857001000000187e-003	6.605203e-002
3.858001000000188e-003	6.592226e-002
3.859001000000188e-003	6.592226e-002
3.860001000000188e-003	6.605203e-002
3.861001000000188e-003	6.605203e-002
3.862001000000188e-003	6.605203e-002
3.863001000000188e-003	6.605203e-002
3.864001000000188e-003	6.605203e-002
3.865001000000189e-003	6.605203e-002
3.866001000000189e-003	6.605203e-002
3.867001000000189e-003	6.605203e-002
3.868001000000189e-003	6.618231e-002
3.869001000000189e-003	6.618231e-002
3.870001000000189e-003	6.605203e-002
3.871001000000189e-003	6.618231e-002
3.872001000000189e-003	6.618231e-002
3.873001000000190e-003	6.618231e-002
3.874001000000190e-003	6.618231e-002
3.875001000000190e-003	6.618231e-002
3.876001000000190e-003	6.618231e-002
3.877001000000190e-003	6.618231e-002
3.878001000000190e-003	6.631311e-002
3.879001000000190e-003	6.631311e-002
3.880001000000191e-003	6.618231e-002
3.881001000000191e-003	6.618231e-002
3.882001000000191e-003	6.631311e-002
3.883001000000191e-003	6.631311e-002
3.884001000000191e-003	6.631311e-002
3.885001000000191e-003	6.631311e-002
3.886001000000191e-003	6.631311e-002
3.887001000000191e-003	6.644442e-002
3.888001000000192e-003	6.644442e-002
3.889001000000192e-003	6.631311e-002
3.890001000000192e-003	6.631311e-002
3.891001000000192e-003	6.644442e-002
3.892001000000192e-003	6.644442e-002
3.893001000000192e-003	6.644442e-002
3.894001000000192e-003	6.644442e-002
3.895001000000193e-003	6.644442e-002
3.896001000000193e-003	6.644442e-002
3.897001000000193e-003	6.644442e-002
3.898001000000193e-003	6.657625e-002
3.899001000000193e-003	6.644442e-002
3.900001000000193e-003	6.644442e-002
3.901001000000193e-003	6.657625e-002
3.902001000000193e-003	6.657625e-002
3.903001000000194e-003	6.657625e-002
3.904001000000194e-003	6.657625e-002
3.905001000000194e-003	6.657625e-002
3.906001000000194e-003	6.657625e-002
3.907001000000194e-003	6.657625e-002
3.908001000000194e-003	6.657625e-002
3.909001000000194e-003	6.657625e-002
3.910001000000194e-003	6.670861e-002
3.911001000000194e-003	6.670861e-002
3.912001000000194e-003	6.657625e-002
3.913001000000194e-003	6.670861e-002
3.914001000000195e-003	6.670861e-002
3.915001000000195e-003	6.670861e-002
3.916001000000195e-003	6.670861e-002
3.917001000000195e-003	6.670861e-002
3.918001000000195e-003	6.684150e-002
3.919001000000195e-003	6.670861e-002
3.920001000000195e-003	6.670861e-002
3.921001000000196e-003	6.684150e-002
3.922001000000196e-003	6.684150e-002
3.923001000000196e-003	6.670861e-002
3.924001000000196e-003	6.670861e-002
3.925001000000196e-003	6.684150e-002
3.926001000000196e-003	6.684150e-002
3.927001000000196e-003	6.684150e-002
3.928001000000196e-003	6.697491e-002
3.929001000000197e-003	6.697491e-002
3.930001000000197e-003	6.684150e-002
3.931001000000197e-003	6.684150e-002
3.932001000000197e-003	6.697491e-002
3.933001000000197e-003	6.697491e-002
3.934001000000197e-003	6.684150e-002
3.935001000000197e-003	6.697491e-002
3.936001000000198e-003	6.697491e-002
3.937001000000198e-003	6.697491e-002
3.938001000000198e-003	6.697491e-002
3.939001000000198e-003	6.697491e-002
3.940001000000198e-003	6.710886e-002
3.941001000000198e-003	6.697491e-002
3.942001000000198e-003	6.697491e-002
3.943001000000198e-003	6.710886e-002
3.944001000000199e-003	6.710886e-002
3.945001000000199e-003	6.710886e-002
3.946001000000199e-003	6.710886e-002
3.947001000000199e-003	6.710886e-002
3.948001000000199e-003	6.710886e-002
3.949001000000199e-003	6.710886e-002
3.950001000000199e-003	6.710886e-002
3.951001000000200e-003	6.710886e-002
3.952001000000200e-003	6.710886e-002
3.953001000000200e-003	6.724335e-002
3.954001000000200e-003	6.724335e-002
3.955001000000200e-003	6.710886e-002
3.956001000000200e-003	6.724335e-002
3.957001000000200e-003	6.724335e-002
3.958001000000200e-003	6.724335e-002
3.959001000000201e-003	6.724335e-002
3.960001000000201e-003	6.724335e-002
3.961001000000201e-003	6.737838e-002
3.962001000000201e-003	6.724335e-002
3.963001000000201e-003	6.724335e-002
3.964001000000201e-003	6.737838e-002
3.965001000000201e-003	6.737838e-002
3.966001000000202e-003	6.737838e-002
3.967001000000202e-003	6.737838e-002
3.968001000000202e-003	6.737838e-002
3.969001000000202e-003	6.737838e-002
3.970001000000202e-003	6.737838e-002
3.971001000000202e-003	6.737838e-002
3.972001000000202e-003	6.737838e-002
3.973001000000202e-003	6.737838e-002
3.974001000000203e-003	6.737838e-002
3.975001000000203e-003	6.751395e-002
3.976001000000203e-003	6.751395e-002
3.977001000000203e-003	6.737838e-002
3.978001000000203e-003	6.751395e-002
3.979001000000203e-003	6.751395e-002
3.980001000000203e-003	6.751395e-002
3.981001000000204e-003	6.751395e-002
3.982001000000204e-003	6.751395e-002
3.983001000000204e-003	6.765006e-002
3.984001000000204e-003	6.751395e-002
3.985001000000204e-003	6.751395e-002
3.986001000000204e-003	6.765006e-002
3.987001000000204e-003	6.765006e-002
3.988001000000204e-003	6.765006e-002
3.989001000000205e-003	6.765006e-002
3.990001000000205e-003	6.765006e-002
3.991001000000205e-003	6.765006e-002
3.992001000000205e-003	6.765006e-002
3.993001000000205e-003	6.765006e-002
3.994001000000205e-003	6.765006e-002
3.995001000000205e-003	6.765006e-002
3.996001000000206e-003	6.778673e-002
3.997001000000206e-003	6.778673e-002
3.998001000000206e-003	6.765006e-002
3.999001000000206e-003	6.778673e-002
4.000001000000206e-003	6.778673e-002
4.001001000000206e-003	6.765006e-002
4.002001000000206e-003	6.778673e-002
4.003001000000206e-003	6.792395e-002
4.004001000000207e-003	6.778673e-002
4.005001000000207e-003	6.778673e-002
4.006001000000207e-003	6.792395e-002
4.007001000000207e-003	6.778673e-002
4.008001000000207e-003	6.778673e-002
4.009001000000207e-003	6.792395e-002
4.010001000000207e-003	6.792395e-002
4.011001000000207e-003	6.792395e-002
4.012001000000208e-003	6.792395e-002
4.013001000000208e-003	6.792395e-002
4.014001000000208e-003	6.792395e-002
4.015001000000208e-003	6.792395e-002
4.016001000000208e-003	6.792395e-002
4.017001000000208e-003	6.792395e-002
4.018001000000208e-003	6.806173e-002
4.019001000000209e-003	6.806173e-002
4.020001000000209e-003	6.792395e-002
4.021001000000209e-003	6.806173e-002
4.022001000000209e-003	6.806173e-002
4.023001000000209e-003	6.806173e-002
4.024001000000209e-003	6.806173e-002
4.025001000000209e-003	6.806173e-002
4.026001000000209e-003	6.806173e-002
4.027001000000210e-003	6.806173e-002
4.028001000000210e-003	6.820007e-002
4.029001000000210e-003	6.806173e-002
4.030001000000210e-003	6.806173e-002
4.031001000000210e-003	6.820007e-002
4.032001000000210e-003	6.820007e-002
4.033001000000210e-003	6.820007e-002
4.034001000000211e-003	6.820007e-002
4.035001000000211e-003	6.820007e-002
4.036001000000211e-003	6.820007e-002
4.037001000000211e-003	6.820007e-002
4.038001000000211e-003	6.820007e-002
4.039001000000211e-003	6.820007e-002
4.040001000000211e-003	6.833897e-002
4.041001000000211e-003	6.833897e-002
4.042001000000212e-003	6.820007e-002
4.043001000000212e-003	6.833897e-002
4.044001000000212e-003	6.833897e-002
4.045001000000212e-003	6.820007e-002
4.046001000000212e-003	6.833897e-002
4.047001000000212e-003	6.847843e-002
4.048001000000212e-003	6.833897e-002
4.049001000000213e-003	6.833897e-002
4.050001000000213e-003	6.833897e-002
4.051001000000213e-003	6.833897e-002
4.052001000000213e-003	6.847843e-002
4.053001000000213e-003	6.847843e-002
4.054001000000213e-003	6.847843e-002
4.055001000000213e-003	6.833897e-002
4.056001000000213e-003	6.833897e-002
4.057001000000214e-003	6.847843e-002
4.058001000000214e-003	6.847843e-002
4.059001000000214e-003	6.861847e-002
4.060001000000214e-003	6.861847e-002
4.061001000000214e-003	6.847843e-002
4.062001000000214e-003	6.847843e-002
4.063001000000214e-003	6.847843e-002
4.064001000000215e-003	6.861847e-002
4.065001000000215e-003	6.861847e-002
4.066001000000215e-003	6.847843e-002
4.067001000000215e-003	6.861847e-002
4.068001000000215e-003	6.861847e-002
4.069001000000215e-003	6.861847e-002
4.070001000000215e-003	6.861847e-002
4.071001000000215e-003	6.861847e-002
4.072001000000216e-003	6.875908e-002
4.073001000000216e-003	6.861847e-002
4.074001000000216e-003	6.861847e-002
4.075001000000216e-003	6.875908e-002
4.076001000000216e-003	6.875908e-002
4.077001000000216e-003	6.861847e-002
4.078001000000216e-003	6.861847e-002
4.079001000000217e-003	6.875908e-002
4.080001000000217e-003	6.875908e-002
4.081001000000217e-003	6.875908e-002
4.082001000000217e-003	6.875908e-002
4.083001000000217e-003	6.890027e-002
4.084001000000217e-003	6.890027e-002
4.085001000000217e-003	6.875908e-002
4.086001000000217e-003	6.875908e-002
4.087001000000218e-003	6.890027e-002
4.088001000000218e-003	6.890027e-002
4.089001000000218e-003	6.875908e-002
4.090001000000218e-003	6.890027e-002
4.091001000000218e-003	6.890027e-002
4.092001000000218e-003	6.890027e-002
4.093001000000218e-003	6.890027e-002
4.094001000000219e-003	6.890027e-002
4.095001000000219e-003	6.904204e-002
4.096001000000219e-003	6.890027e-002
4.097001000000219e-003	6.890027e-002
4.098001000000219e-003	6.904204e-002
4.099001000000219e-003	6.904204e-002
4.100001000000219e-003	6.890027e-002
4.101001000000219e-003	6.890027e-002
4.102001000000220e-003	6.904204e-002
4.103001000000220e-003	6.904204e-002
4.104001000000220e-003	6.904204e-002
4.105001000000220e-003	6.904204e-002
4.106001000000220e-003	6.918440e-002
4.107001000000220e-003	6.918440e-002
4.108001000000220e-003	6.904204e-002
4.109001000000221e-003	6.904204e-002
4.110001000000221e-003	6.918440e-002
4.111001000000221e-003	6.918440e-002
4.112001000000221e-003	6.904204e-002
4.113001000000221e-003	6.918440e-002
4.114001000000221e-003	6.918440e-002
4.115001000000221e-003	6.918440e-002
4.116001000000221e-003	6.918440e-002
4.117001000000222e-003	6.918440e-002
4.118001000000222e-003	6.932734e-002
4.119001000000222e-003	6.918440e-002
4.120001000000222e-003	6.918440e-002
4.121001000000222e-003	6.932734e-002
4.122001000000222e-003	6.932734e-002
4.123001000000222e-003	6.918440e-002
4.124001000000222e-003	6.918440e-002
4.125001000000223e-003	6.932734e-002
4.126001000000223e-003	6.932734e-002
4.127001000000223e-003	6.932734e-002
4.128001000000223e-003	6.932734e-002
4.129001000000223e-003	6.932734e-002
4.130001000000223e-003	6.947087e-002
4.131001000000223e-003	6.947087e-002
4.132001000000224e-003	6.932734e-002
4.133001000000224e-003	6.932734e-002
4.134001000000224e-003	6.947087e-002
4.135001000000224e-003	6.947087e-002
4.136001000000224e-003	6.932734e-002
4.137001000000224e-003	6.947087e-002
4.138001000000224e-003	6.947087e-002
4.139001000000224e-003	6.947087e-002
4.140001000000225e-003	6.947087e-002
4.141001000000225e-003	6.947087e-002
4.142001000000225e-003	6.961500e-002
4.143001000000225e-003	6.947087e-002
4.144001000000225e-003	6.947087e-002
4.145001000000225e-003	6.961500e-002
4.146001000000225e-003	6.961500e-002
4.147001000000226e-003	6.961500e-002
4.148001000000226e-003	6.961500e-002
4.149001000000226e-003	6.961500e-002
4.150001000000226e-003	6.961500e-002
4.151001000000226e-003	6.961500e-002
4.152001000000226e-003	6.961500e-002
4.153001000000226e-003	6.961500e-002
4.154001000000226e-003	6.961500e-002
4.155001000000227e-003	6.961500e-002
4.156001000000227e-003	6.975973e-002
4.157001000000227e-003	6.975973e-002
4.158001000000227e-003	6.961500e-002
4.159001000000227e-003	6.975973e-002
